PL_Code,Description,Inventory_Action,Normalized_Inventory_Value,Movement_Status,Source_Universe,Inventory_Value,Inventory_Domain,Business_Unit,Division,Depot,Snapshot_Date,Pipeline_Version
539840530087,"KLCR RELAY (4F/4B) 24V DC, AC immunised",Retain,42890.88,Active,Operational,42890.88,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,Retain,4510.0,Active,Operational,4510.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,Retain,20336.0,Active,Operational,20336.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,Rationalize,24600.0,Slow Moving,Operational,24600.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,Retain,24190.0,Active,Operational,24190.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,Retain,19729.6,Active,Operational,19729.6,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,Retain,4920.0,Active,Operational,4920.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539840550049,PBT FUSE BLOCK WITHOUT ND FUSE,Retain,33228.8,Active,Operational,33228.8,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539841330010,Relay Rack capacity 56 relays,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539843720010,TLD Box,Retain,39225.0,Active,Operational,39225.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539843720057,TLD Box Released,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539845150025,DATA LOGGER Analog cards 99/01 model (RELEASED),Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539845530016,CORDLESS MOUSE,Dispose,75.0,Dead Stock,Operational,75.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539847920016,600 VA UPS make Numeric,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539849010015,External Leased Line Modem,Rationalize,127440.0,Slow Moving,Operational,127440.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539850510012,Fuse HRC 63Amps,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539850680010,Relay Rack Ladder.,Rationalize,25000.0,Slow Moving,Operational,25000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539850730012,Mushroom box.,Rationalize,180000.0,Slow Moving,Operational,180000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539853160012,FUSE HRC 32 AMP,Retain,105.0,Active,Operational,105.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539855720010,Generator Portable,Dispose,1500.0,Dead Stock,Operational,1500.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539855730014,Track Shunt Resistance 0.5 Ohms,Rationalize,196976.0,Slow Moving,Operational,196976.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539859120012,Linear Heat Sensing Interface Module,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539863180019,ANNOUNCIATOR 12 WAY,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539863350028,SPECIAL EARTHING AND BONDING SYSTEM AS PER RDSO SPEC. RDSO/SPN/197/2008 OR LATEST,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539863350028,SPECIAL EARTHING AND BONDING SYSTEM AS PER RDSO SPEC. RDSO/SPN/197/2008 OR LATEST,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539863350028,SPECIAL EARTHING AND BONDING SYSTEM AS PER RDSO SPEC. RDSO/SPN/197/2008 OR LATEST,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539863350028,SPECIAL EARTHING AND BONDING SYSTEM AS PER RDSO SPEC. RDSO/SPN/197/2008 OR LATEST,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539863350028,SPECIAL EARTHING AND BONDING SYSTEM AS PER RDSO SPEC. RDSO/SPN/197/2008 OR LATEST,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539863350028,SPECIAL EARTHING AND BONDING SYSTEM AS PER RDSO SPEC. RDSO/SPN/197/2008 OR LATEST,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539863350028,SPECIAL EARTHING AND BONDING SYSTEM AS PER RDSO SPEC. RDSO/SPN/197/2008 OR LATEST,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539863350028,SPECIAL EARTHING AND BONDING SYSTEM AS PER RDSO SPEC. RDSO/SPN/197/2008 OR LATEST,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539863350028,SPECIAL EARTHING AND BONDING SYSTEM AS PER RDSO SPEC. RDSO/SPN/197/2008 OR LATEST,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539863350028,SPECIAL EARTHING AND BONDING SYSTEM AS PER RDSO SPEC. RDSO/SPN/197/2008 OR LATEST,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539863350028,SPECIAL EARTHING AND BONDING SYSTEM AS PER RDSO SPEC. RDSO/SPN/197/2008 OR LATEST,Retain,174000.0,Active,Operational,174000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539863860018,ROD JOINT INSULATION,Rationalize,1947.0,Slow Moving,Operational,1947.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539863930057,RELEASED MONO BLOCK CELL,Retain,2000.0,Active,Operational,2000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539865390017,E TYPE LOCK KEY,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539866520012,Solenoid Coils for EOLB Gates,Retain,25742.88,Active,Operational,25742.88,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539868610030,19M/59 Fit and Forget Lead wire 3 mtr,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539871620025,PVC Signalling Cable 30 core x 1.5,Rationalize,2486903.01,Slow Moving,Operational,2486903.01,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539871640097,Signal Post Telephone with Tack Back facility operation voltage 12V DC +/-10% as per speci....,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539872260016,POINT TEST GAUGE,Rationalize,3133.55,Slow Moving,Operational,3133.55,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539872280015,FIT AND FORGET LEAD WIRE 3 METERS LONG AND 4MMDIA,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539872290033,FIT AND FORGET BOND WIRE 1.5 METERS,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539872300026,FIT AND FORGET LEAD WIRE 2 METERS LONG AND 4MMDIA,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539874770010,CABLE 60 CORE X 1SQ.MM COPPER,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539876690017,CSU Module Suitable for Amara raja make IPS as per RDSO Spec No.RDSO/SPN/165/2012 (Ver.3) ....,Rationalize,11988.0,Slow Moving,Operational,11988.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539882000064,SILANE SILIXINE ATITHATIC URETRANE Resinblend solvent based high technology membrane radi....,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539882130014,ASSY.HLC RS422/485 INTERFACE ISOLATER,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539882500024,REMOTE TERMINAL UNIT (RTU) OF 64 DIGITAL & 16 ANALOG INPUTS WITH ALL ACCESSORIES,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539882500024,REMOTE TERMINAL UNIT (RTU) OF 64 DIGITAL & 16 ANALOG INPUTS WITH ALL ACCESSORIES,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539882500024,REMOTE TERMINAL UNIT (RTU) OF 64 DIGITAL & 16 ANALOG INPUTS WITH ALL ACCESSORIES,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539882500024,REMOTE TERMINAL UNIT (RTU) OF 64 DIGITAL & 16 ANALOG INPUTS WITH ALL ACCESSORIES,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539882500024,REMOTE TERMINAL UNIT (RTU) OF 64 DIGITAL & 16 ANALOG INPUTS WITH ALL ACCESSORIES,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539882500024,REMOTE TERMINAL UNIT (RTU) OF 64 DIGITAL & 16 ANALOG INPUTS WITH ALL ACCESSORIES,Retain,3696000.0,Active,Operational,3696000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539882980010,TX/RX coil web detector for SSDAC CEL make,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539885010111,Supply of Automatic Media changeover Card for SSBPAC(D) which includes One Voice Modem Cir....,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539885010111,Supply of Automatic Media changeover Card for SSBPAC(D) which includes One Voice Modem Cir....,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539885010111,Supply of Automatic Media changeover Card for SSBPAC(D) which includes One Voice Modem Cir....,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539893220032,signal knob thumb Panel Switch for panel operation 4 pole/2way or 3 way,Retain,202920.62,Active,Operational,202920.62,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539896950082,CLS Unit 2 Aspect,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539897020475,GI Earth Electrodes 50 mm (2.5mtr long ),Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539897020475,GI Earth Electrodes 50 mm (2.5mtr long ),Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539897020475,GI Earth Electrodes 50 mm (2.5mtr long ),Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539897020475,GI Earth Electrodes 50 mm (2.5mtr long ),Retain,93548.0,Active,Operational,93548.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539897020475,GI Earth Electrodes 50 mm (2.5mtr long ),Retain,48562.5,Active,Operational,48562.5,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539897370048,Relay QN1K 12F/4B (Released material),Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539899510032,Dual RS 232 to E1 converter card suitable to insert in the FEP (Sch. item No. 8),Rationalize,39412.0,Slow Moving,Operational,39412.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
541500070160,BACK STAGING OF MAIN SIGNAL LADDER ASSEMBLY,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
541500070196,signal platform (RELEASED),Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
541500190013,T joint of 32 mm roddings,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542100010018,CRANKS Adjustable 12X18 inch,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542100010031,Adjustable Crank,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542100010079,Ordinary Crank,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542100020012,STRAIGHT ARM CRANK 12X12,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
54211293,straight Arm Crank complete 300 x300 mm to  drg. No. SA-6135/M/Adv/alt-1,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542120120012,Straight Arm Adjustable Crank. 12X18.,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542200420012,"OCTOGONAL BOOM 32 FEET LONG (A,B,C,D)",Retain,219501.79,Active,Operational,219501.79,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542218841167,Aluminum Booms 9.76 mtr for EOLB,Retain,1713551.75,Active,Operational,1713551.75,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542218841740,ELECTRICALLY OPERATED LIFTING BARRIER(EOLB) SET WITH CONTROL PANEL,Retain,691603.91,Active,Operational,691603.91,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542218860850,GI sheathed octagonal boom for EOLB 32 Feet long.,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542218861051,operating Panel for EOLB,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542218861051,operating Panel for EOLB,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542218861440,EOL as per RDSO/SPN/217/2018 ver 2.0 or latest,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542218861476,Electrical Operated   Lifting  Barrier (EOLB)  Complete  Set .,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542300010038,BOOM LOCKING ARRANGEMENT FOR LIFTING BARRIER GATE,Rationalize,228000.0,Slow Moving,Operational,228000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
54252222,E-TYPE LOCK,Monitor,0.0,,Strategic,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
54253561,Hand Plungerlock with key,Retain,16134.26,Active,Operational,16134.26,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542597720130,lock E type,Retain,7500.0,Active,Operational,7500.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542597750017,KEY LOCK E TYPE WARD 7,Retain,900.0,Active,Operational,900.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543100020011,SURFACE BASE 140 MM DIA,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543400010011,INSULATED ROD JOINTS,Rationalize,4000.0,Slow Moving,Operational,4000.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543400010187,SOLID JOINT 32mm (BUTT END) AS PER RDSO DRG.NO. SA 6050/M (ADV.) WITH (ALT-3).,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543400060014,ROD JOINT [ EYE JOINT ],Rationalize,2268.0,Slow Moving,Operational,2268.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543400060026,ROD JOINT [ EYE JOINT ],Dispose,1020.0,Dead Stock,Operational,1020.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543500020075,CLS LADDER SHOE,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543600011400,OFFSET BRACKET 140 mm,Rationalize,12354.0,Slow Moving,Operational,12354.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543600060010,LAMP stand.,Dispose,900.0,Dead Stock,Operational,900.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
54360031,LAMP 110V-75W-2PIN TYPE BC TO IS 418/1963,Rationalize,1246.96,Slow Moving,Operational,1246.96,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543800040018,Signal Pole Tubular with 140 mm outer dia 4.6 Mtrs tall,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543800050012,Signal Pole Tubular with 140 mm outer dia 3.6 Mtrs tall,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
544100020010,SIGNAL POST 4.5 mts,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
54410009,Non-metallic ColourLight Signal housing multi unit type for  3 aspect  main colour light s....,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
544100200073,CLS POST 4.6 MTRS,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
544100200073,CLS POST 4.6 MTRS,Rationalize,3318.0,Slow Moving,Operational,3318.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
544100200073,CLS POST 4.6 MTRS,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
544100200073,CLS POST 4.6 MTRS,Retain,3318.0,Active,Operational,3318.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
544100200073,CLS POST 4.6 MTRS,Retain,23226.0,Active,Operational,23226.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
544100200073,CLS POST 4.6 MTRS,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
544100320017,Colour Light Signal unit Two Aspect,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
544100320017,Colour Light Signal unit Two Aspect,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
544100320017,Colour Light Signal unit Two Aspect,Rationalize,17160.0,Slow Moving,Operational,17160.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
544100320017,Colour Light Signal unit Two Aspect,Retain,8580.0,Active,Operational,8580.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
544100320017,Colour Light Signal unit Two Aspect,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
544100320017,Colour Light Signal unit Two Aspect,Retain,17160.0,Active,Operational,17160.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549000630817,LOCATION BOX  QUATER,Rationalize,25740.0,Slow Moving,Operational,25740.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549000631731,LOCATION BOX QUARTER,Rationalize,46332.0,Slow Moving,Operational,46332.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549000631731,LOCATION BOX QUARTER,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549000631731,LOCATION BOX QUARTER,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549000631731,LOCATION BOX QUARTER,Retain,20592.0,Active,Operational,20592.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
54900530,EOLB COMPONENT consists of (A) All Gear Drive Mechanism for Electric Lifting Barrier to Dr....,Retain,8071962.92,Active,Operational,8071962.92,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549005930013,Top Roller,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549005940018,Top Roller Pin,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549005950012,Bottom Roller,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549006110030,Earth Electrode with Acessoried As Per Drawing No. SG/SN/02/13,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549006480015,COLOUR LIGHT SIGNAL 2 ASPECT,Retain,8580.0,Active,Operational,8580.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549007220621,CLS HOOD FOR CALLING ON /ROUTE,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549007470017,Goods Warning Board,Rationalize,900.0,Slow Moving,Operational,900.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549007491537,Pipe GI. 100mm,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549007491562,PIPE GI 50MM(2) (CS 77),Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549007510039,Fir & Forget Lead Wire 1.5 Mts Long,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549007661110,A TYPE FOUNDATION,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549007661110,A TYPE FOUNDATION,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549007661110,A TYPE FOUNDATION,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549007661110,A TYPE FOUNDATION,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549007661110,A TYPE FOUNDATION,Retain,510663.0,Active,Operational,510663.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549007661110,A TYPE FOUNDATION,Dispose,115311.0,Dead Stock,Operational,115311.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549007661110,A TYPE FOUNDATION,Rationalize,98838.0,Slow Moving,Operational,98838.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549009720013,Graphite Grease conforming to IS508: 2022- Grease Graphited-Grade III,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
551200010017,E Type LOCKS.,Retain,461486.2,Active,Operational,461486.2,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
551200010078,E Type LOCKS.,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
551200010261,Ward Spring for E Type LOCKS,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
551200320043,E TYPE LOCK WITH KEY(VARIOUS WARD ),Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
551200320110,E TYPE LOCK Different type ward,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
553000020013,ground lever frame,Rationalize,43626.0,Slow Moving,Operational,43626.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
553000020013,ground lever frame,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
553000030160,HAND PLUNGER LOCK,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
553000050248,Point Indicator,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
555200030012,signal ladder guard,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
555300600045,Thumb Switch (THREE POSITION) - SM PANEL,Retain,328668.0,Active,Operational,328668.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
555300600057,Thumb Switch (THREE POSITION) FOR EOLBG OPERATING PANEL,Retain,431040.0,Active,Operational,431040.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
555400120069,JUNCTION TYPE ROUTE INDICATOR 3 WAY,Rationalize,17732.0,Slow Moving,Operational,17732.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
555400140019,CLS POST 3.6 MTRS,Dispose,0.0,Dead Stock,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
555400140019,CLS POST 3.6 MTRS,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
555400140019,CLS POST 3.6 MTRS,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
555400140019,CLS POST 3.6 MTRS,Rationalize,0.0,Slow Moving,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
555400140019,CLS POST 3.6 MTRS,Retain,0.0,Active,Operational,0.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
555400140019,CLS POST 3.6 MTRS,Retain,5948.0,Active,Operational,5948.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
555400140019,CLS POST 3.6 MTRS,Retain,5948.0,Active,Operational,5948.0,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
