PL_Code,Description,Current_Stock,Inventory_Value,Days_Since_Movement,Depot,Inventory_Domain,Business_Unit,Division,Snapshot_Date,Pipeline_Version
539823790017,EMERGENCY PANEL,2.0,730410.0,1866,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56500026,APPRATUS CASE GRS TYPE FULL SIZE,7.0,425558.0,891,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539800829471,T NETWORKING for RTU,6.0,258000.0,1413,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
561501060058,Secondary Cells 2V-300AH  Un Charged,28.0,255144.96,893,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
569008650210,Analog Card without controller suitable for Efftronics make RTU,10.0,236000.0,949,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
569002490397,DC DC CONVERTER 12-28 V /5A SUITABLE FOR AMARA RAJA MAKE,10.0,236000.0,821,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
564601020020,Mother Board suitable for EFFTRONICS make RTU,3.0,194700.0,949,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
567918610010,100-150V/1A DC-DC CONVERTERS SUITABLE FOR M/s. AMARA RAJA MAKE IPS SYSTEMS AND CONFORMING ....,5.0,116230.0,806,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
567918670017,40-100 V /1A DC-DC CONVERTER MODULE FOR AMARA RAJA MAKE IPS.,5.0,103250.0,803,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
570124310016,UPS 3 KVA,2.0,100580.0,1473,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
567918970025,IPS-Automatic Voltage Regulator Module-CVT 3.0 KVA suitable for AMARA RAJA IPS,1.0,100300.0,806,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539824850010,IPS BATTERY CHARGER MONITOR SMS ALERT,7.0,97769.0,1455,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
56163034,"VOLTAGE  STABILIZERS 3 KVA / 230 V SINGLE PHASE, SHELF MOUNTING, STATIC, FERRO RESONANT TY....",3.0,91599.91,989,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
567918630019,2 KVA AVR Part No: 43200003636 suitable for M/S Amararaja Make IPS conforming to RDSOSpec:....,1.0,88500.0,799,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
567918710027,DC-DC Converters 12-28V/1A  SUITABLE FOR AMARA RAJA MAKE IPS,4.0,82600.0,806,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539804287050,POWER SUPPLY CARD FOR EFFTRONICS MAKE RTU,7.0,76999.72,929,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539820880019,CRANK ADJUSTABLE STRAIGHT 300 X 450 MM,32.0,73046.4,734,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539872270010,LED LAMP FOR LOCATION,66.0,72600.0,759,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
560613240035,MODULE ISOLATION TXR 230/110/500VA  FOR IPS HBL MAKE,2.0,70139.2,815,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539820860010,CABLE MARKER RCC,194.0,51617.97,1035,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539874810019,RELAY QNNA1(6F/2B),7.0,41300.0,814,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
567918950014,PMB-03-06/0.1A DC-DC CONV WITH TINY Sw suitable for AMARARAJA IPS,7.0,37170.0,944,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539875020016,LED BASED MULTI LAMP ROUTE INDICATOR,1.0,35333.92,908,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
439007570011,Handheld Digital Infrared Thermometer Single-point laser Class II,13.0,31161.0,995,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
567912780019,DC-DC CONVERTER CARD 24V-32V/10AMPS FOR HBL MAKE IPS,1.0,26833.2,856,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539893240020,DC-DC Converter 12-40V/10A SUITABLE FOR AMARR RAJA MAKE IPS,1.0,24190.0,806,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539803389469,Emergency Socket Box (FRP),65.0,19500.0,1926,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539823150016,TRANSFORMER 110V AC / 110 V AC / 500 VA,4.0,18714.8,771,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
567919840022,12-28/1A DC- DC CONVERTER FOR  HBL MAKE IPS,1.0,18703.0,815,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539821030019,STOP BOARD,12.0,17714.16,1408,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539823160010,VOLTAGE STABILIZER 1 KVA,1.0,17600.0,1129,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539849030014,LED TORCH LIGHT TRI COLOR,11.0,16764.0,883,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
861601000014,MONITOR MODULE ADDRESSABLE RE- 717 MM,5.0,15000.0,862,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539816710012,TRANSFORMER 110/110/1 KVA,2.0,14160.0,771,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539881210014,Foundation bolt of sizes,39.0,13650.0,1627,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539874950012,POINT INDICATOR  STAND,5.0,10000.0,1489,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539874830018,TRANSFORMER RECTIFIER 230/24/1AMP,1.0,10000.0,801,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
567919270011,BATTERY REVERSE POLARITY CARD SUITABLE FOR HBL MAKE IPS,1.0,9440.0,815,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539880270015,CLAMP FOR ARROW PLATE OF SIZE 280 x 3 x 20 MM AND 2 NOS OF MS M5 HEX HEAD BOLT AND NUT,62.0,4974.88,1306,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539874910014,JOINT SCREW 1 1/4  DOUBLE END(SCREW COUPLING),7.0,4200.0,1166,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539875000017,ELECTRICAL DETECTOR 3 SLIDE BG/MG,2.0,4000.0,1489,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539819570018,SPD CLASS 'C' 110V DC,1.0,2754.28,927,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539874960017,POINT INDICATOR LAMP,3.0,2256.0,1501,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
545300020016,DW Pulley WHEEL,11.0,1100.0,1513,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539878180018,BULLION WEIGHT  (SET)/ BRASS IN WOODEN BOX 1 SET OF 16 NOS,1.0,750.0,1648,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539885430010,RKT DRUM,2.0,690.0,929,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
787901121113,NOVOPAN BOARD,3.0,600.0,1513,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539878300012,FLAG RED,20.0,600.0,1455,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
469038447132,S W Pully,11.0,550.0,1513,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
722445010015,Tap and Die Set 1/4 to 1,1.0,300.0,1513,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
439901180010,TORCH LIGHT 3 CELLS CAPACITY,3.0,300.0,1513,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539824820017,PPTC FUSE 3 AMPS,25.0,288.75,1296,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
569001750016,CLS ladder various (R),1.0,200.0,1513,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
782001171555,GLASS SHEET,26.0,130.0,1513,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
469032400014,NUT DRIVER,1.0,100.0,1513,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539885980010,ELECTROLYTIC CAPACITOR 1000 MFD 50 V,5.0,76.7,772,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539847620010,floppy,26.0,26.0,1511,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
539825320016,LED YELLOW WITH CURRENT REGULATOR,0.0,0.0,1548,SSE/SRM/SIG/MDU087221-S AND T-SR,Railway_Operations,MDU,Madurai,2026-03-31,12.5.0
