PL_Code,Description,Movement_Status,Inventory_Aging_Class,Inventory_Value,Operational_ABC,Source_Universe
549006090018,Deflector Plate,Active,Active,3600.0,C,Operational
462100772318,D Bracket Cover (Protection cover for switch extension bracket LH and RH with safety faste....,Active,Monitor,25436.1,C,Operational
500500680420,Split DWC pipe of 120/103 mm each having 2 meter length,Active,Active,164500.0,C,Operational
503523410921,DIGITAL VOICE ANNOUNCIATION UNIT,Active,Active,8917.0,C,Operational
539802223183,Dynamic Hand Set For Double line Block instrument,Active,Active,0.0,C,Operational
539806735760,Drill bits 7.2 mm,Active,Active,5817.5,C,Operational
539818390010,DIGITAL VOICE ANNOUNCIATOR SYSTEM AMPLIFIER,Dead Stock,Dead Stock,0.0,C,Operational
539818390010,DIGITAL VOICE ANNOUNCIATOR SYSTEM AMPLIFIER,Dead Stock,Dead Stock,0.0,C,Operational
539818400014,DIGITAL VOICE ANNOUNCIATOR SYSTEM DRIVER UNIT,Dead Stock,Dead Stock,0.0,C,Operational
539818400014,DIGITAL VOICE ANNOUNCIATOR SYSTEM DRIVER UNIT,Dead Stock,Dead Stock,0.0,C,Operational
539818410019,DIGITAL VOICE ANNOUNCIATOR SYSTEM  HORN,Dead Stock,Dead Stock,0.0,C,Operational
539818410019,DIGITAL VOICE ANNOUNCIATOR SYSTEM  HORN,Dead Stock,Dead Stock,0.0,C,Operational
567912680050,EOLB WRONG ITEM(AMOUNT),Dead Stock,Dead Stock,0.0,C,Operational
567912680062,"Electrical Lifting Barrier  gate 9.76 Mtrs,(Pedestal assly,Meeting post assly,Boom assly)",Active,Monitor,0.0,C,Operational
569005440125,Spare  EOLB for Heidz make- Friction clutch sub assembly,Active,Active,0.0,C,Operational
569005440137,Spare EOLB for Heidz Make - Crank handle,Active,Active,0.0,C,Operational
570109490659,Embedded PC (KYOSAN ),Slow Moving,Slow Moving,0.0,C,Operational
602590760602,Spare EOLB for Hiedz make - Boom Lock Hook with out Magnet.,Active,Active,0.0,C,Operational
620702277053,EARTH PIPE GI,Slow Moving,Slow Moving,859.15,C,Operational
772800030181,Epoxy Paint Glossy,Slow Moving,Very Slow Moving,0.0,C,Operational
839096165867,Spare EOLB for Heidz make- Cam for Limit switch  on  BOOM shaft,Active,Active,33276.0,C,Operational
565000043096,Spare EOLB for Hiedz Make - New Magnet Switch set for Boom Lock,Active,Active,0.0,C,Operational
565094353426,Spare EOLB for Hiedz make - Plug in Relay 11 Pin,Active,Active,0.0,C,Operational
565198791367,EKT/RKT,Active,Monitor,0.0,C,Operational
567902160227,Spare (EOLB) of Heidz make- New solenoid lock assembly/ Boom rest complete set.,Active,Active,272580.0,B,Operational
567902160239,Spare EOLB Heidz make - Gear box assembly complete set. Counter Balance Weight Large 8 N....,Active,Active,244307.2,B,Operational
567902160240,Spare EOLB Heidz make - Gear box assembly,Active,Active,0.0,C,Operational
567908478663,ELECTROMAGNETIC COUNTER/ VEEDER COUNTER,Active,Active,2107.04,C,Operational
560609140133,Spare EOLB Heidz make - Boom light Box 24V DC,Active,Active,0.0,C,Operational
539851050057,Boom for EOLB GATE(Octagonal),Active,Active,93942.1,C,Operational
539853730163,EI  Spare cards (KYOSON),Slow Moving,Very Slow Moving,0.0,C,Operational
542218843012,Spare EOLB of Heidz make - Stop board 600mm Dia,Active,Active,34515.0,C,Operational
542218843024,Spare EOLB for Heidz make- Limit switch Lever type,Active,Active,0.0,C,Operational
542218843036,Spare EOLB For Hiedz make - Timing Belt L 300,Active,Active,0.0,C,Operational
542218843048,"Spare EOLB for hiedz make - Panel LED Indication (Yellow, Green).",Active,Active,0.0,C,Operational
542218843050,Spare EOLB for Hiedz make - Push button element  01 NC,Active,Active,0.0,C,Operational
542218843061,Spare EOLB for Hiedz make - Spare magnet for magnet switch set,Active,Active,0.0,C,Operational
542218843073,Spare EOLB for Hiedz make - MSR Relay 24 VDC,Active,Active,0.0,C,Operational
542223490079,Spare EOLB for Hiedz - Motor Contractor 9A 24V DC,Active,Active,0.0,C,Operational
551200010066,E TYPE LOCKS OF VARIOUS WARDS,Dead Stock,Dead Stock,0.0,C,Operational
553000290016,ED  ELECTRICAL POINT AND LOCK DETECTOR,Dead Stock,Dead Stock,8000.0,C,Operational
421900280624,Spare EOLB For Hiedz make - Push button Actuator,Active,Active,8673.0,C,Operational
421900280636,Spare EOLB for Hiedz make - Boom lock SLD (Solenoid) Coil 24 VDC,Active,Active,0.0,C,Operational
508200010447,MAINTENANCE FREE special Earthing arrangement ( Earthing arrangements(Copper bonded stee....,Active,Active,18572.64,C,Operational
508503570810,ELD (Earth Leakage Detector)-8 Channel,Slow Moving,Very Slow Moving,0.0,C,Operational
508503570822,ELD (Earth Leakage Detector)-12 Channel,Slow Moving,Very Slow Moving,0.0,C,Operational
539816660010,ELETROLYTIC CAPACITOR 5000 MFD,Dead Stock,Dead Stock,0.0,C,Operational
539817610025,EWS LOCK,Slow Moving,Very Slow Moving,0.0,C,Operational
567912450019,Fit and forget lead/Bond wire of 1.5mtr length,Slow Moving,Very Slow Moving,0.0,C,Operational
569003010012,FIRE ALARM SOUNDER CUM STROBE Miscellaneous.,Dead Stock,Dead Stock,30000.0,C,Operational
569003010012,FIRE ALARM SOUNDER CUM STROBE Miscellaneous.,Dead Stock,Dead Stock,30000.0,C,Operational
569003020017,FIRE ALARM MANUAL CALL POINT Miscellaneous.,Slow Moving,Very Slow Moving,3820.0,C,Operational
569003020017,FIRE ALARM MANUAL CALL POINT Miscellaneous.,Slow Moving,Very Slow Moving,3820.0,C,Operational
569003030552,FIRE ALARM CABLE 2 X 1.5 SQMM UNARMOURED Cable,Slow Moving,Very Slow Moving,86064.0,C,Operational
569005430016,Fit and forget lead wire 3mtr length,Active,Active,4561.6,C,Operational
901100170817,FENCING FOR LOCATION BOX,Active,Monitor,24067.36,C,Operational
565010000010,FUSE HRC 32 Amps MISCELLANEOUS APPLIANCES.,Slow Moving,Very Slow Moving,0.0,C,Operational
565010000010,FUSE HRC 32 Amps MISCELLANEOUS APPLIANCES.,Slow Moving,Very Slow Moving,0.0,C,Operational
565010000010,FUSE HRC 32 Amps MISCELLANEOUS APPLIANCES.,Slow Moving,Very Slow Moving,0.0,C,Operational
565010000010,FUSE HRC 32 Amps MISCELLANEOUS APPLIANCES.,Slow Moving,Very Slow Moving,0.0,C,Operational
565010000010,FUSE HRC 32 Amps MISCELLANEOUS APPLIANCES.,Slow Moving,Very Slow Moving,0.0,C,Operational
56502540,FUSE ND TYPE 6 AMPS CAPACITY.,Active,Active,86641.85,C,Operational
56502576,FUSE ND TYPE 16 AMPS CAPACITY,Active,Active,26189.63,C,Operational
56502606,FUSE ND TYPE 10 AMPS CAPACITY.,Active,Active,159580.01,C,Operational
565099840017,Fuse HRC 10 Amps,Slow Moving,Very Slow Moving,0.0,C,Operational
567908386859,FUSE BLOCK PBT TYPE,Dead Stock,Dead Stock,0.0,C,Operational
559000710096,Transmitter (TX) and Receiver (RX) sets of token less single line FM Block instrument of C....,Dead Stock,Dead Stock,0.0,C,Operational
560408770060,FRMC MODULE FOR EI ( KYOSAN),Active,Monitor,800000.0,A,Operational
560610230020,Fit and forget 4mm dia Lead wire- 2 metres long,Active,Active,10606.25,C,Operational
561301001009,Filter Unit for Block Instrument,Slow Moving,Slow Moving,30680.0,C,Operational
564100260010,Fuse ND 100 M amps,Slow Moving,Very Slow Moving,0.0,C,Operational
539841501095,Fuse PPTC 4 Amps,Active,Active,1752.5,C,Operational
539850510012,Fuse HRC 63Amps,Slow Moving,Very Slow Moving,0.0,C,Operational
540100090016,FM Transmitter 1800Hz,Active,Monitor,18511.25,C,Operational
540100100010,FM Receiver 1800Hz,Slow Moving,Slow Moving,0.0,C,Operational
540100110015,FM Receiver 2700Hz,Active,Monitor,0.0,C,Operational
543100040010,Foundation A type,Dead Stock,Dead Stock,13032.0,C,Operational
543100040010,Foundation A type,Dead Stock,Dead Stock,13032.0,B,Operational
545100180073,Fit and forget bond  wire 2 Mtr length,Active,Active,0.0,C,Operational
549008250013,MISCELLANEOUS. (FOOT REST PLANK FOR LEVER FRAME),Dead Stock,Dead Stock,1000.0,C,Operational
559000700017,FM Transmitter and receiver 1800 HZ,Dead Stock,Dead Stock,0.0,C,Operational
559000710011,FM transmitter and receiver coil 2700 HZ.,Dead Stock,Dead Stock,0.0,C,Operational
559000710035,FM transmitter 2700 HZ.,Active,Monitor,0.0,C,Operational
400580173311,FIRE ALARM 25MM RED COLOURED PVC PIPE,Slow Moving,Very Slow Moving,17723.44,C,Operational
420802310027,FUSE ND 4 AMPS CAPACITY,Active,Active,209514.4,B,Operational
420893040014,Fuse ND 1 amps,Dead Stock,Dead Stock,0.0,C,Operational
539817380019,ND FUSE 2 AMPS,Active,Active,255580.92,B,Operational
539817400018,FUSE PPTC 2 Amps,Active,Active,0.0,C,Operational
539817560010,FUSE PPTC 6 Amps,Slow Moving,Slow Moving,0.0,C,Operational
549007470017,Goods Warning Board,Slow Moving,Slow Moving,100900.0,C,Operational
549007470017,Goods Warning Board,Slow Moving,Slow Moving,100900.0,C,Operational
549007470017,Goods Warning Board,Slow Moving,Slow Moving,100900.0,C,Operational
549007470017,Goods Warning Board,Slow Moving,Slow Moving,100900.0,C,Operational
560603820869,L Bracket for GROUND CONNECTION,Dead Stock,Dead Stock,200.0,C,Operational
563000013100,Galvanised ground connection for 143 MM point machine,Active,Active,158812.82,C,Operational
549008200010,GRS BOX RTU TYPE,Dead Stock,Dead Stock,0.0,C,Operational
549008200010,GRS BOX RTU TYPE,Dead Stock,Dead Stock,0.0,B,Operational
549008200010,GRS BOX RTU TYPE,Dead Stock,Dead Stock,0.0,C,Operational
501000262618,GI pipe 75 MM RLD,Slow Moving,Very Slow Moving,0.0,C,Operational
501000262618,GI pipe 75 MM RLD,Slow Moving,Very Slow Moving,0.0,C,Operational
81032213,GRAPHITE POWDER GRADE-II 20% ASH CONTENT FOR USE AS FOUNDRY FACING MATERIAL TO SPECN. NO.I....,Dead Stock,Dead Stock,1842.9,C,Operational
839049414573,GRS Book,Dead Stock,Dead Stock,2428.0,C,Operational
929000640037,GRAPHITED GREASE GRADE-III,Active,Active,97596.4,C,Operational
501000262606,GI pipe 50 mm,Active,Monitor,1399.77,C,Operational
501000262606,GI pipe 50 mm,Active,Monitor,1399.77,C,Operational
56500026,GRS BOX FULL SIZE,Active,Active,0.0,C,Operational
56500464,GRS BOX HALF SIZE,Active,Active,74266.0,C,Operational
501000260269,GI pipe 100mm,Slow Moving,Slow Moving,0.0,C,Operational
501000260269,GI pipe 100mm,Slow Moving,Slow Moving,0.0,C,Operational
553000020013,GROUND LEVER FRAME SINGLE,Dead Stock,Dead Stock,90000.0,C,Operational
553000020013,GROUND LEVER FRAME SINGLE,Dead Stock,Dead Stock,90000.0,C,Operational
567923430025,GROUND CONNECTION FOR 220 MM STROKE POINT MACHINE 1 IN 12,Slow Moving,Slow Moving,0.0,C,Operational
567925340052,Ground connection 220mm 1 in 8.5,Slow Moving,Very Slow Moving,0.0,C,Operational
569003040016,GATE BELL HOOD WITH OUT BELL,Dead Stock,Dead Stock,0.0,C,Operational
569003050010,GATE BELL 'T' CONNECTOR Miscellaneous.,Dead Stock,Dead Stock,350.0,C,Operational
560603820857,GROUND CONNECTION   D Bracket,Dead Stock,Dead Stock,5000.0,C,Operational
56301704,GROUND CONNECTION FOR IRS POINT MACHINE,Active,Active,80482.42,C,Operational
560402822772,Tx Rx COILS for 21KHZ and 25 KHZ for HASSDAC,Slow Moving,Very Slow Moving,0.0,C,Operational
560401680040,HASSDAC TRANSMITTER COIL 25 KHZ,Slow Moving,Very Slow Moving,22868.4,C,Operational
560401670034,HASSDAC RECEIVER COIL 25KHZ,Active,Active,0.0,C,Operational
560401670022,HASSDAC  RECEIVER  COIL 21KHZ,Active,Active,0.0,C,Operational
560606710054,HASSDAC-TRANSMITTER COIL21 KHZ,Active,Active,0.0,C,Operational
45174416,HYDROMETER ASSEMBLY COMPLETE AS PER SEL DRG 126 CONSISTING OF (1) HYDROMETER GRADUATED FRO....,Active,Active,15368.19,C,Operational
45174416,HYDROMETER ASSEMBLY COMPLETE AS PER SEL DRG 126 CONSISTING OF (1) HYDROMETER GRADUATED FRO....,Active,Active,15368.19,C,Operational
553000260012,HP LOCK DOUBLE.,Dead Stock,Dead Stock,16504.5,C,Operational
539822320066,HASSDAC complete Set,Slow Moving,Slow Moving,0.0,C,Operational
563045820018,"Insulation D Bracket Set for IRS Point machine ( 1 RH Plate, 1 LH Plate, Bush-S-23199-04 ....",Slow Moving,Slow Moving,45480.1,C,Operational
563045820018,"Insulation D Bracket Set for IRS Point machine ( 1 RH Plate, 1 LH Plate, Bush-S-23199-04 ....",Slow Moving,Slow Moving,45480.1,C,Operational
539805880375,INSULATION SET FOR 220MM Ground connection,Active,Active,0.0,C,Operational
559000840010,INSULATION FOR SWITCH EXTENTION PIECE Miscellaneous.,Slow Moving,Slow Moving,75.0,C,Operational
569003160010,ILLUMINATED DAIGRAM BOARD,Slow Moving,Very Slow Moving,800.0,C,Operational
419000010243,Insulation for Leading Stretcher Bar,Active,Monitor,0.0,C,Operational
419001810012,Point insulation ( Nylon -66) Complete set with RDSO spec IRS-S-40/84 or latest consist of....,Dead Stock,Dead Stock,0.0,C,Operational
563045840455,INSULATION  GAUGE TIE PLATE(GTP),Slow Moving,Slow Moving,3497.57,C,Operational
472100011770,Inverter 24/110/500VA,Dead Stock,Dead Stock,0.0,C,Operational
565110000018,INSULATION FOR ROD JOINT,Slow Moving,Slow Moving,300.0,C,Operational
565110000018,INSULATION FOR ROD JOINT,Slow Moving,Slow Moving,300.0,C,Operational
565110000018,INSULATION FOR ROD JOINT,Slow Moving,Slow Moving,300.0,C,Operational
565110000018,INSULATION FOR ROD JOINT,Slow Moving,Slow Moving,300.0,C,Operational
565110000018,INSULATION FOR ROD JOINT,Slow Moving,Slow Moving,300.0,A,Operational
565110000018,INSULATION FOR ROD JOINT,Slow Moving,Slow Moving,300.0,C,Operational
539828630016,A SET OF 52KG.INSULATION RAIL JOINT UIC FOUR CHANNEL TYPE (TPU MOULDED) CONSISTING OF: i.C....,Slow Moving,Slow Moving,67035.0,C,Operational
564800080015,"IPS WITH ALL ACCESSORIES RLD (AVR MODULE-1.5KVA-1No,AVR MODULE-1.0KVA-1No, DC-DC converto....",Slow Moving,Very Slow Moving,0.0,C,Operational
539821910019,INSULATION 'L' BRACKET,Active,Monitor,44327.72,C,Operational
509000130018,Isolation Transformer,Slow Moving,Very Slow Moving,0.0,C,Operational
559000750010,JOINT SOLID FOR RODDING Miscellaneous.,Dead Stock,Dead Stock,350.0,C,Operational
559000750010,JOINT SOLID FOR RODDING Miscellaneous.,Dead Stock,Dead Stock,350.0,C,Operational
838000530141,Joint Inspection register of Point and crossings,Active,Monitor,0.0,C,Operational
560600070018,Knob FOR THUMB SWITCH,Active,Active,10867.26,C,Operational
54360031,LAMP 110V-75W-2PIN TYPE BC TO IS 418/1963,Slow Moving,Slow Moving,0.0,C,Operational
567911970019,LENS  FL CLEAR 101 MM,Slow Moving,Very Slow Moving,0.0,C,Operational
522001010016,LAMP 110/25W/3 PIN,Slow Moving,Very Slow Moving,0.0,C,Operational
539812900013,LED SIGNAL RED ASPECT FOR ROAD WARNING,Slow Moving,Slow Moving,348167.04,B,Operational
539812900013,LED SIGNAL RED ASPECT FOR ROAD WARNING,Slow Moving,Slow Moving,348167.04,C,Operational
729081591716,LOCK PAD IRON 50 mm,Slow Moving,Very Slow Moving,450.0,C,Operational
729081591716,LOCK PAD IRON 50 mm,Slow Moving,Very Slow Moving,450.0,C,Operational
749000120118,LOCK PAD IRON -35 mm,Dead Stock,Dead Stock,11858.0,C,Operational
749000120222,LOCK PAD 40 MM (GODREJ - NAVATHAL),Dead Stock,Dead Stock,300.0,C,Operational
56462050,LED SHUNT SIGNAL  WITH INBUILT CURRENT REGULATOR WITH RDSO INSPECTION. RDSO SPE. NO. RDSO/....,Active,Active,294431.35,B,Operational
56468027,LED ROUTE SIGNAL LIGHTING UNIT 100V AC RE-PROFITABLE IN EXISTING CLS HOUSING AND COMPATIBL....,Active,Active,318453.99,B,Operational
56468039,"LED Main signal aspect RED, 110 V AC",Active,Active,1021575.79,A,Operational
56468040,"LED MAIN  signal GREEN ASPECT , 110 V AC",Active,Active,476537.64,B,Operational
56468052,"LED MAIN SIGNAL YELLOW aspect , 110 V AC",Active,Active,625660.51,A,Operational
56468064,LED CALLING ON SIGNAL LIGHTING UNIT 100VAC RE-PROFITABLE IN EXISTING CLS HOUSING AND COMPA....,Active,Active,137066.66,C,Operational
564681420018,LED MAIN SIGNAL RED ASPECT,Dead Stock,Dead Stock,0.0,C,Operational
564681590015,LED SIGNAL YELLOW FOR ROAD WARNING.,Dead Stock,Dead Stock,0.0,C,Operational
564681600860,LED SIGNAL ROAD WARNING GREEN,Dead Stock,Dead Stock,0.0,C,Operational
564700070012,LAMP  110V/25W/2pin.,Dead Stock,Dead Stock,4536.0,C,Operational
565000043047,Limit Switch  2NO - 2NC  roller TYPE For HEIDZ  MAKE ELB .,Active,Active,71366.4,C,Operational
236400070013,Lead tablets of 10mm diameters for sealing,Active,Monitor,4073.61,C,Operational
549008290011,MS TURN PIN FOR RODDING,Active,Monitor,30000.0,C,Operational
520500472512,Mobile phone with charger and accessories,Active,Active,687914.0,A,Operational
559001330015,MUDGUARD SCREW,Dead Stock,Dead Stock,0.0,C,Operational
522004880071,MINI IPS,Active,Active,0.0,C,Operational
539812600017,MAINTAINER HEAD LAMP,Slow Moving,Very Slow Moving,0.0,C,Operational
522004290164,Spare cards FOR MSDAC.,Active,Monitor,254152.18,B,Operational
564680700147,Non metallic Calling ON SIGNAL UNIT,Dead Stock,Dead Stock,0.0,C,Operational
562300090010,Panel indication LED assembly RED YELLOW,Active,Monitor,2000.0,C,Operational
559000790018,PLIER GRIP Miscellaneous.,Dead Stock,Dead Stock,4500.0,C,Operational
563000200064,"Point machine, 143 mm stroke with 400 AC Immunity motors",Dead Stock,Dead Stock,0.0,C,Operational
56301571,POINT MACHINE 143 mm stroke ROTARY TYPE  110V,Slow Moving,Slow Moving,0.0,C,Operational
56301571,POINT MACHINE 143 mm stroke ROTARY TYPE  110V,Slow Moving,Slow Moving,0.0,C,Operational
563045852093,IRS  Electric point machine  143mm stroke IP-65 with(400 ACP IP 67 Motor)along with galva....,Active,Active,0.0,C,Operational
563046530050,Point Machine 143 mm Cover Assembly,Dead Stock,Dead Stock,0.0,C,Operational
563047180161,IRS POINT MACHINE 220MM /IP 67 Type,Slow Moving,Slow Moving,0.0,C,Operational
539827270016,Pinnacle for signal tubular post.,Dead Stock,Dead Stock,0.0,C,Operational
539860860044,Point Motor for IRS Point Machine  DC,Dead Stock,Dead Stock,0.0,C,Operational
539863990078,PCINOB CARDS FOR KYOSAN,Active,Monitor,0.0,C,Operational
539872260077,Modified Point  test Gauge 1.6mm &5mm,Slow Moving,Very Slow Moving,0.0,C,Operational
542218891018,Pin For Top Roller,Active,Active,8670.0,C,Operational
550400040018,PCB CONNECTOR FOR PANNEL,Dead Stock,Dead Stock,400.0,C,Operational
553000050170,Point Indicator Lamp,Slow Moving,Very Slow Moving,3966.65,C,Operational
420273832479,PUSH SWITCH,Active,Active,25111.82,C,Operational
569003260016,POINT ROD 1 1/4 DIA 18' (FEET LENGTH),Dead Stock,Dead Stock,20000.0,C,Operational
669045460069,"PCB Assembly For Panel Indicator (Yellow-Red, Red-Yellow)",Active,Active,16410.0,C,Operational
567911590016,Panel indication LED assembly YELLOW RED,Dead Stock,Dead Stock,1025.0,C,Operational
563000200052,Point machine 143 mm stroke (IP 67 Type),Dead Stock,Dead Stock,0.0,C,Operational
560602152312,RELAY ECR  OFF ASPECT,Slow Moving,Very Slow Moving,0.0,C,Operational
567911900017,EXTERNAL LEASED LINE MODEM WITH T NETWORKING Electrical Signalling equipments and spares n....,Dead Stock,Dead Stock,15000.0,C,Operational
560603080011,RELAY QECX-61 [4F/4B],Active,Active,0.0,C,Operational
560603080011,RELAY QECX-61 [4F/4B],Active,Active,0.0,A,Operational
56220509,RELAY ELECTRONIC TIMER 120 SEC,Active,Active,6003.26,C,Operational
56450217,RELAY QSPA1-8F/4B SPECN. BRS.933A.,Active,Active,460248.96,B,Operational
56450229,"RELAY AC IMMUNE PLUG IN TYPE STYLE QTA2 CONFORMING TO BRS - 939A,BRS.966 (APPENDIX F-21) &....",Active,Active,724863.0,A,Operational
56451027,RELAY AC IMMUNE PLUG IN TYPE STYLE QBCA1  CONFORMING TO BRS - 943 IRS.S.34 & IRS.S.23 OR L....,Active,Active,793351.24,A,Operational
56452032,RELAY QN1 12F/4B PLUG IN TYPE,Active,Active,1254764.0,A,Operational
539871380026,Rodent Repellent Electronic,Dead Stock,Dead Stock,6490.0,C,Operational
539871380026,Rodent Repellent Electronic,Dead Stock,Dead Stock,6490.0,C,Operational
539883710725,RELAY RACK,Slow Moving,Very Slow Moving,0.0,C,Operational
539896890693,KLCR RELAY,Active,Active,30916.0,C,Operational
552000160018,RACK AND PINION LEVER OF INTERLOCKING FRAMES,Dead Stock,Dead Stock,8000.0,C,Operational
404008910315,ROUTE INDICATOR JUNCTION TYPE 2 WAY NON METALIC TYPE,Dead Stock,Dead Stock,0.0,C,Operational
430600020099,RHEOSTAT 500 OHMS 400W,Dead Stock,Dead Stock,850.0,C,Operational
460501250145,RELAY TEST KIT,Active,Monitor,109757.37,C,Operational
468100321144,REMOVABLE CONNECTORS FOR RELAY PINS (Relay clip),Slow Moving,Slow Moving,0.0,C,Operational
469028560018,REFLECTIVE JACKETS,Active,Monitor,0.0,C,Operational
56985721,RELAY QB3 (PLUG TYPE RELAY 12 VOLTS DC4F),Dead Stock,Dead Stock,211120.0,B,Operational
56985800,RELAY ELECTRONIC TIMER 60 SEC,Active,Active,169192.8,C,Operational
56986130,RELAY STYLE QBAT AC TRACK,Active,Active,434826.24,B,Operational
603203920287,ROLLER SEGMENT,Slow Moving,Very Slow Moving,0.0,C,Operational
794700030016,"Rain Coat With Cap/Hood and separate  Waterproof trouser, Functional specification:-Waterp....",Active,Monitor,3134.25,C,Operational
56500142,RELAY QNA1 ACI 8F/8B,Active,Active,1506265.21,A,Operational
56500142,RELAY QNA1 ACI 8F/8B,Active,Active,1506265.21,B,Operational
56500415,RELAY POLARISED 3 POSITION,Active,Active,61474.0,C,Operational
56508116,RELAY QN1 8F/8B PLUG IN TYPE,Active,Active,3156543.0,A,Operational
56508116,RELAY QN1 8F/8B PLUG IN TYPE,Active,Active,3156543.0,A,Operational
565094801071,RTU (Remote Terminal Unit)  32 DIGITAL AND 8 ANLOG,Slow Moving,Very Slow Moving,172500.0,C,Operational
565172840569,RTU  DUAL CARD LEASED LINE MODEM,Dead Stock,Dead Stock,8000.0,C,Operational
565198000017,RETRO REFLECTIVE STICKER  YELOW COLOUR FOR GOODS WARNING BOARD,Dead Stock,Dead Stock,0.0,C,Operational
567900050017,Relay QNA1K 6F 6B,Active,Monitor,14865.0,C,Operational
567900050017,Relay QNA1K 6F 6B,Active,Monitor,14865.0,C,Operational
567900100010,Relay QBA1 8F 6B,Slow Moving,Slow Moving,26000.0,C,Operational
567900400016,Relay QNNA1 6F/2B,Dead Stock,Dead Stock,0.0,C,Operational
567900413114,Relay QNN1 6F/2B,Dead Stock,Dead Stock,19000.0,C,Operational
567900770014,Relay QN1 12F 4B,Dead Stock,Dead Stock,0.0,C,Operational
567911890012,RTU POWER SUPPLY SET 24V Electrical Signalling equipments and spares not otherwise classif....,Dead Stock,Dead Stock,0.0,C,Operational
560602540014,RELAY QNA1 12F/4B,Slow Moving,Very Slow Moving,0.0,C,Operational
560405800015,SSDAC DC-DC Converter card No.8 (CELL MAKE),Dead Stock,Dead Stock,2548.0,C,Operational
560405880011,SSDAC LDU FOR GGTRONICS MAKE,Dead Stock,Dead Stock,4500.0,C,Operational
560603161473,SSDAC EF CARD FRAME WITH MOTHER BOARD  GGTRONICS MAKE,Dead Stock,Dead Stock,65000.0,C,Operational
560609470017,SSDAC SF CARD with Mother board (GG TRONICS MAKE),Dead Stock,Dead Stock,60000.0,C,Operational
561800030106,SM'S Control 4 SLIDE with locking,Dead Stock,Dead Stock,10000.0,C,Operational
563003580078,Safety Fasteners Three Point safety nut with bolt and socket for Ground connection 220mm ....,Active,Active,0.0,C,Operational
539828810018,SSDAC Transmitter coil For CEL MAKE,Dead Stock,Dead Stock,53155.0,C,Operational
539848730016,SMS Alert System,Slow Moving,Very Slow Moving,0.0,C,Operational
539852820041,SPRING FOR KEY LOCK E type,Slow Moving,Very Slow Moving,13629.0,C,Operational
539896951396,shunt signal Unit,Slow Moving,Slow Moving,10000.0,C,Operational
542222890360,Sliding Boom Complete set.,Slow Moving,Very Slow Moving,0.0,C,Operational
543100020011,SURFACE BASE 140 MM DIA,Slow Moving,Very Slow Moving,0.0,C,Operational
543100020011,SURFACE BASE 140 MM DIA,Slow Moving,Very Slow Moving,0.0,B,Operational
543100020011,SURFACE BASE 140 MM DIA,Slow Moving,Very Slow Moving,0.0,C,Operational
429084670016,Surge Voltage Protection Device (SVPD) for SSDAC CEL MAKE,Dead Stock,Dead Stock,125080.0,C,Operational
469028950015,SCREW DRIVER 300mm,Dead Stock,Dead Stock,9100.0,C,Operational
502323190434,Signal post Telephone (SPT),Active,Active,4720.0,C,Operational
539805771008,Shunt signal Position light unit with post.,Active,Active,611097.16,B,Operational
569001190084,Sealing Wire,Active,Monitor,435.79,C,Operational
569037670033,SEM Appendix-I & Appendix II,Dead Stock,Dead Stock,1063.0,C,Operational
589800030020,SPECIAL SPANNER FOR MAINTANENCE OF ELECTRICAL POINT MACHINE GROUND CONNECTION,Slow Moving,Very Slow Moving,0.0,C,Operational
600400101630,Steel Sleeper Flat,Dead Stock,Dead Stock,3250.0,C,Operational
669800470159,Steel wire rope,Slow Moving,Slow Moving,0.0,C,Operational
733239370010,Split PIN,Slow Moving,Very Slow Moving,0.0,C,Operational
795148170100,SAFETY FOOTWEAR,Active,Active,4594.92,C,Operational
839096164279,STOP BOARD,Slow Moving,Slow Moving,21104.0,C,Operational
839096165028,STOP BOARD with clamp for ESB,Active,Monitor,738640.0,A,Operational
839098870062,SEM BOOK,Dead Stock,Dead Stock,1874.0,C,Operational
91150401,SOLDER CORED RESIN FILLED (FOR INSTRUMENTS COILS) TO SPECN. BSS 441 OF 1932 ACTIVATED NON ....,Active,Active,7097.94,C,Operational
565094831178,Sealing plier,Dead Stock,Dead Stock,3000.0,C,Operational
567900809319,SURGE PROTECTION DEVICE CLASS C,Slow Moving,Slow Moving,32558.51,C,Operational
560101300020,SPRING TENSION ADJUSTER FOR DOUBLE LINE BLOCK INSTRUMENT,Slow Moving,Very Slow Moving,0.0,C,Operational
560400020019,Event Logger Card for SSDAC (CEL),Dead Stock,Dead Stock,59062.0,C,Operational
560400020044,SSDAC SCC1 Card (CEL make),Dead Stock,Dead Stock,25000.0,C,Operational
560400020056,SSDAC SCC2 Card (CEL make),Dead Stock,Dead Stock,25000.0,C,Operational
560400030360,SSDAC Receiver  Coils for  CEL MAKE,Dead Stock,Dead Stock,53155.0,C,Operational
560400031170,SSDAC ELDYNE Make Rail contact TX1 & TX2,Dead Stock,Dead Stock,0.0,C,Operational
560400251492,SSDAC Communication card 1 (GGTronics ),Dead Stock,Dead Stock,20881.0,C,Operational
560403031338,SSDAC RX COIL 21-25KHZ FOR GG Tronics,Dead Stock,Dead Stock,0.0,C,Operational
560403080489,SSDAC DC DC Convertor Card  (GGTRONICS MAKE),Dead Stock,Dead Stock,0.0,C,Operational
560403620010,SSDAC Transmitter(TX) Coil GGTRONICS,Dead Stock,Dead Stock,0.0,C,Operational
