PL_Code,Description,Current_Stock,Inventory_Value,Days_Since_Movement,Inventory_Aging_Class,Depot
570102028582,FULL HD FIXED DOME TYPE IP COLOUR CAMERA,74.0,1707588.04,789,Dead Stock,SSET/SRM/PER027029-S AND T-SR
539821491369,Daisy chain junction box for running on OFC and Ethernet copper (DCJB) FOR SS RAIL WORK AT....,166.0,1277967.6,774,Dead Stock,SSET/SRM/PER027029-S AND T-SR
539813330230,RMS SERVER WITH RMS SOFTWARE,5.0,1100000.0,796,Dead Stock,SSET/SRM/PER027029-S AND T-SR
567904138020,SMPS Based IPS for LC Gate,1.0,1082146.75,754,Dead Stock,SSE/SRM/TVC057253-S AND T-SR
539848730107,SMS ALERT SYSTEMS IN FAILURE TIME,50.0,1023000.0,1175,Dead Stock,SSET/SRM/PER027029-S AND T-SR
549900290312,At a Glance Display Board (Double faced) with all accessories,4.0,940000.0,812,Dead Stock,SSET/SRM/PER027029-S AND T-SR
549007230018,GROUND LEVER 1 WAY,77.0,924000.0,1320,Dead Stock,SSE/SRM/TVC057253-S AND T-SR
549900290350,At a Glance Display Board Double faced (AGDB) with all accessories FOR SS RAIL WORK AT JTJ....,3.0,806042.85,774,Dead Stock,SSET/SRM/PER027029-S AND T-SR
539823790017,EMERGENCY PANEL,2.0,730410.0,1866,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
560406280015,AXLE COUNTER TRANSMITTER COIL ( GG MAKE),20.0,692000.0,1754,Dead Stock,SSE/SRM/TVC057253-S AND T-SR
539813330253,"RMS Server with RMS software FOR SS RAIL WORK AT PER,ABU,TRL STN",3.0,687267.96,775,Dead Stock,SSET/SRM/PER027029-S AND T-SR
565100240010,EARTH ENHANCEMENT COMPOUND SET (25 kg+10 kg),256.0,659200.0,1063,Dead Stock,SSE/SRM/TVC057253-S AND T-SR
539810570010,MLB-1 ( CEL Make ),15.0,654900.0,1937,Dead Stock,SSE/S/SRM/SA067532-S AND T-SR
539810580015,MLB-2 ( CEL Make ),15.0,654900.0,1937,Dead Stock,SSE/S/SRM/SA067532-S AND T-SR
539802164075,CABLE MARKERS IRON TYPE(SIGNAL),3713.0,649775.0,1411,Dead Stock,SSE/SRM/TVC057253-S AND T-SR
560401060013,FRAUSCHER - AEB CARD,30.0,600000.0,864,Dead Stock,SSE/SRM/TVC057253-S AND T-SR
541002400010,POINT ROD SIZE 1  1/4 ''   X  18' LONG WITH  END COUPLING,167.0,519332.2,904,Dead Stock,SSE/SRM/TVC057253-S AND T-SR
543100040010,Foundation A type,98.0,495679.0,1604,Dead Stock,JE/SIG/SRM/PGT037254-S AND T-SR
539811950422,Central Data Controller Unit (CDC) along with CDS conforming to system requirement FOR SS ....,1.0,473500.36,774,Dead Stock,SSET/SRM/PER027029-S AND T-SR
539821491321,Daisy chain junction box for running on OFC and Ethernet copper,57.0,456000.0,796,Dead Stock,SSET/SRM/PER027029-S AND T-SR
569004630010,Earthing MS flat 35mm x 6mm,5676.0,454080.0,956,Dead Stock,JE/SIG/SRM/PGT037254-S AND T-SR
560606843510,IPS Spare Inverter 2KVA Modules as per RDSO specification RDSO/SPN/165/2012 or latest,4.0,447812.0,886,Dead Stock,JE/SIG/SRM/PGT037254-S AND T-SR
539802398700,"Platform display controller (PDC) FOR SS RAIL WORK AT PER,ABU,TRL STN",11.0,445359.64,775,Dead Stock,SSET/SRM/PER027029-S AND T-SR
539813330228,RMS Server with RMS software,2.0,436000.0,812,Dead Stock,SSET/SRM/PER027029-S AND T-SR
56500026,APPRATUS CASE GRS TYPE FULL SIZE,7.0,425558.0,891,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
569003570030,FIRE ALARM UV/IR FLAME DETECTOR AS PER RDSO/SPN/217/2018/Ver - 2,5.0,346500.0,1529,Dead Stock,SSE/SRM/TVC057253-S AND T-SR
539810820014,FIRE ALARM CIRCUIT INTEGRITY CABLE 2CX1.5Sq.MM ( ARMOURED),1352.0,338000.0,1349,Dead Stock,SSE/S/SRM/SA067532-S AND T-SR
549900290336,At a Glance Display Board Double faced (AGDB) with all accessories,1.0,325000.0,796,Dead Stock,SSET/SRM/PER027029-S AND T-SR
561195950013,CABLE 50 PAIR JELLY FILLED.,1526.0,321986.0,1331,Dead Stock,SSE/SRM/TVC057253-S AND T-SR
56110029,CABLE PVC INSULATED ARMOURED UNSCREENED UNDERGROUND POWER CABLE 3C X 10 SQ.MM,1986.0,315774.0,753,Dead Stock,SSE/S/SRM/TPJ077355-S AND T-SR
501800084863,Weather-resistant hemispherical boundary layer microphone AKG#2815Z00050,21.0,315000.0,790,Dead Stock,SSET/SRM/PER027029-S AND T-SR
539810710014,Dc-Dc Converter Card ( CEL Make ),16.0,302080.0,1937,Dead Stock,SSE/S/SRM/SA067532-S AND T-SR
501800242845,30 Watt Paging Horn Speaker Model no JBL CCS- H30,32.0,288000.0,792,Dead Stock,SSET/SRM/PER027029-S AND T-SR
564800630015,AVR 2 KVA (AMARA RAJA IPS),3.0,265500.0,1319,Dead Stock,SSE/SRM/TVC057253-S AND T-SR
