PL_Code,Description,Current_Stock,Inventory_Value,Days_Since_Movement,Depot,Inventory_Domain,Business_Unit,Division,Snapshot_Date,Pipeline_Version
560627100010,CPU CARD SUITABLE FOR DELTRON MAKE UFSBI,2.0,125080.0,803,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560407680013,EVENT LOGGER CARD   CEL MAKE  HASSDAC 720 P,4.0,125080.0,1566,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
539852970129,ELECTRICAL LIFTING BARRIER BOOM 9.76M,8.0,119600.0,736,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
564800590017,DC DC CONVERTER 12-28 V/ 5A (AMARA RAJA IPS),5.0,118000.0,1359,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
555500060010,MS  BACKING PLATE 52 KG,124.0,117800.0,754,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560406390015,AXLE COUNTER MICRO LOGIC CARD 1 CEL MAKE ( MLB -1),3.0,111000.0,1752,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
565100260019,MS FLAT 35 X 6mm,1365.0,109200.0,1063,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560401100011,FRAUSCHER - BACK PLANE BP EXP.101-1.10TE,9.0,108000.0,1416,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
564800640010,TRANSFORMER MODULE  1 KVA (AMARA RAJA IPS),5.0,106200.0,1319,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560406370016,AXLE COUNTER RELAY DRIVE CARD CEL MAKE,4.0,104000.0,1752,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
569039470023,PMDC MOTOR 24V DC 90W,8.0,103864.08,736,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
561302480011,FM RX 2700 HZ,4.0,101480.0,1187,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
564800600011,DC DC CONVERTER 2-12 V/ 5A (AMARA RAJA IPS),5.0,100300.0,1359,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
564601330019,CC CARD SUITABLE FOR DELTRON MAKE UFSBI,2.0,100300.0,867,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
541100110014,GROUND LEVER 2 WAY,6.0,96000.0,1927,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560409840019,RELAY DRIVE CARD FOR GG TRONICS MAKE HASSDAC,4.0,95792.4,1068,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
564601310010,DUAL MODEM CARD SUITABLE FOR EFFTRONICS MAKE DATALOGGERS,3.0,95580.0,874,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
564601260017,PROCESSOR CARD SUITABLE FOR EFFTRONICS MAKE DATALOGGERS,2.0,94400.0,891,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560407690018,INTERFACE CARD FOR RESET BOX  CEL MAKE HASSDAC 720 P,3.0,83190.0,1387,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
569003530032,FIRE ALARM AUDIO VISUAL ALARM (HOOTER AND STROBE) WITH BACK BOX AS PER RDSO/SPN/217/2018 V....,10.0,75000.0,1060,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560401070018,FRAUSCHER - I/O EXB CARD,4.0,72000.0,1090,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560608580010,INSULATION BACKING PLATE NYLON -52 KG.,1415.0,70750.0,1823,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
539814520013,SMS ALERT SYSTEM (CHARGER MONITORING),5.0,70715.0,1912,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
529001320010,RTU T NETWORKING MODEM WITH CARD,2.0,68440.0,822,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560406660018,RESET CARD OF RESET BOX FOR CEL MAKE HASSDAC 720 P,4.0,68440.0,1650,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
564601170016,MOTHER BOARD SUITABLE FOR EFFTRONICS MAKE DATALOGGERS,1.0,64900.0,943,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560800530013,TRANSFORMER RECTIFIER 230/24/2 A,6.0,64800.0,1314,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
430512780011,DIGITAL CLAMP ON EARTH TESTER,3.0,63720.0,754,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
539805041006,Crank Handle FOR POINT MACHINE,85.0,61200.0,1927,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
564601270011,ANALOG SCANNER CARD WITH CONTROLLER SUITABLE FOR EFFTRONICS MAKE DATALOGGERS,2.0,59000.0,891,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
539814560011,TERMINAL BOARD 72 WAY.,20.0,55920.0,1752,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560406360011,AXLE COUNTER EVENT LOGGER CARD CEL MAKE,2.0,52000.0,1752,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560406700016,AUTO RESET CARD FOR CEL MAKE HASSDAC 720 P,3.0,51330.0,1650,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
564680690014,CLS unit 4 Aspect,4.0,50336.0,808,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560401120010,FRAUSCHER - BP POWER 0-8TE,5.0,50000.0,1416,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560628430017,"Maintenance free earthing consist of earthing rod 3 mtr-01 no, Copper Strip (300x25x6mm)-0....",2.0,49964.0,736,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
861600900017,HEAT AND SMOKE MULTI SENSOR ADDRESSABLE,14.0,49000.0,898,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
569003550031,FIRE ALARM PROBE TYPE BIMETALIC FIXED TEMPERATURE HEAT DETECTOR AS PER RDSO/SPN/217/2018 V....,5.0,47500.0,1529,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
564601280016,ANALOG SCANNER CARD WITHOUT CONTROLLER SUITABLE FOR EFFTRONICS MAKE DATALOGGERS,2.0,47200.0,891,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560606820017,CVT 1.5 KVA STATCON IPS.,1.0,45165.0,1752,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560611160012,STATIC SWITCH (AUTO/C/o  INV/CVT) STATCON  MAKE IPS,1.0,36595.0,1668,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560409850013,LCD DISPLAY FOR GG TRONICS MAKE SSDAC/HASSDAC,5.0,36049.0,1167,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
567912400016,COPPER TAPE 25 MMX 3MM DOWN CONDUCTOR,81.67,33123.72,950,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
564601390016,POWER SUPPLY CARD SUITABLE FOR EFFTRONICS MAKE DATALOGGERS,3.0,32922.0,822,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
529001320010,RTU T NETWORKING MODEM,1.0,28000.0,1146,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560406710010,LCD DISPLAY FOR RESET BOX FOR HASSDAC MOTHER BOARD  CEL MAKE 720 P,15.0,26963.0,1352,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
861600980013,VISUAL STROBE AUDIO VISUAL ALARM,2.0,26816.0,898,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
541100120019,POINT  INDICATOR   STAND,13.0,26000.0,1397,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560406330018,AXLECONTER SPD CEL MAKE,1.0,26000.0,1752,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
561195890016,CABLE 10 PAIR TRIBUTARY,350.0,25900.0,1921,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
564800340013,STEP DOWN TRANSFORMER 230/110 VAC/1 KVA ( AMARARAJA IPS),4.0,25612.0,1752,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560607060018,THUMB SWITCH 3 POSITION WITH BLACK KNOB.,7.0,24640.0,1441,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560610430019,TLD BOX FRP,6.0,21120.0,808,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
860130141200,CO2 Fire extinguisher 4.5Kg capacity with all fittings and accessories.,4.0,20070.76,1060,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560401050019,FRAUSCHER -BOARD RACK,4.0,20000.0,1416,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
561620291490,BATTERY CHARGER 110/24V/30 Amps,1.0,17422.0,1042,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
541000020015,Solid Joint 1 1/4.,16.0,17216.0,912,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560406340012,AXLE COUNTER DC DC CONVERTER CARD CEL MAKE,1.0,16000.0,1752,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
570100820018,CPU FOR COMPUTER ( HP),1.0,15000.0,1815,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560406380010,AXLE COUNTER RELAY BOX WITH Q TYPE RELAY CEL MAKE,1.0,15000.0,1716,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
555400100010,APPARATUS CASE HALF TOP SHEET,11.0,14850.0,1397,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
569043140010,Junction Type Route Indicator 2 Way,1.0,14300.0,748,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560412720017,CEL MAKE AXLE COUNTER TX COIL 710 P (SSDAC),1.0,14160.0,803,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560412920018,CEL MAKE AXLE COUNTER RX COIL  (SSDAC),1.0,14160.0,766,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560406790017,GG TRONICS MAKE AXLE COUNTER VITAL RELAY BOX,7.0,14000.0,1223,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560602860010,RELAY QN1 12F/4B.,4.0,12900.0,1146,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
561303520016,Galvo for FM,5.0,12500.0,1271,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
469028758610,TELESCOPIC ALUMINIUM LADDER,1.0,12272.0,1090,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560406350017,AXLE COUNTER MOTHER BOARD CEL MAKE,2.0,12000.0,1752,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
564800310010,DC DC CONVERTER 12-28 V/1 A ( STATCON IPS),1.0,11850.0,1752,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
549009350015,Conduit PVC Pipe  for Aspirating Air Sampling system.,160.0,11555.2,1073,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
564800320014,DC DC CONVERTER 12V-40 V/1 A ( STATCON IPS),1.0,11485.0,1752,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
861600960026,FIRE ALARM ANALOGUE ADDRESSABLE AND RESETTABLE MANUAL CALL POINT WITH BACK BOX  AS PER RDS....,2.0,11000.0,1060,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
564800350018,COPPER STRIP 300MMX25MMX6MM,24.0,10200.0,1749,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560406800011,GG TRONICS MAKE AXLE COUNTER RESET BOX,5.0,10000.0,1223,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
569003030023,FIRE ALARM FIRE SURVIVAL INTEGRITY CABLE 2 X 1.5 SQMM UNARMOURED AS PER RDSO/SPN/217/2018....,98.0,9947.0,1060,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560610390010,INSULATION FOR L BRACKET,250.0,9789.0,905,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
539814440017,INSUATION  CHANNEL PLATE 90 R.,28.0,9520.0,1912,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
430503440016,EARTH TESTER ( ANALOG),2.0,9430.56,1189,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
400785680012,PVC COPPER CABLE SINGLE CORE UNSHEATHED CABLE ( ONE COIL 100 MTRS),600.0,9204.0,963,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560406440018,AXLE COUNTER DEFLECTOR PLATE ( GG TRONICS),2.0,8600.0,1752,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560401080012,FRAUSCHER - POWER SUPPLY CARD,1.0,8000.0,1416,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
549006350016,GRAPHITE POWDER,125.0,7898.13,926,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
570100744843,PRINTER MODEL NO: 207 SAMSUNG MAKE,1.0,7500.0,1815,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
549007220013,CLS HOOD FOR CALLING ON SIGNAL (FRP),25.0,6975.0,1233,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
54253561,HAND PLUNGER LOCK,1.0,6869.0,1333,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
549007160016,BOLT ANCHOR 900X 25mm,22.0,6355.8,1319,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
727900929637,Fire Extinguisher CO2 type,2.0,6110.0,1308,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560611570019,SPD D TYPE 24 V AC/DC,3.0,6018.0,1571,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560406780012,GG TRONICS MAKE AXLE COUNTER  TX AND RX COIL,6.0,6000.0,991,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
469030130949,LED BASED TRI COLOUR TORCH,10.0,6000.0,1319,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560406770018,GG TRONICS MAKE AXLE COUNTER WITH CARDS,6.0,6000.0,1226,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
560401140010,FRAUSCHER - TLJB WITH CLAMP,3.0,6000.0,1374,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
559001390012,CABLE COPPER 35  SQMM,28.0,5880.0,1749,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
861600990018,CONTROL MODULE ADDRESSABLE RE-717 MC,1.0,5000.0,898,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
570100593282,COMPUTER  LED HP MONITOR,1.0,5000.0,1816,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
623500140951,PVC Conduit Pipe 25mm dia (3 mtr long),50.0,4750.0,1481,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
469031300012,GREASE GUN,4.0,4000.0,1815,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
549004210010,Hood for main signal (Route),20.0,3988.4,950,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
620703180016,Pipe G.I 15 mm.,24.0,3852.0,1913,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
861600970019,RELAY MODULE ADDRESSABLE RE -717 MR,1.0,3700.0,898,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
861600930010,LINEAR HEAT SENSING INTERFACE MODULES WITH EOL,1.0,3600.0,883,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
753201520015,FLOOR MAT,6.0,3600.0,1091,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
569002560016,Earth pipe GI 50mm,18.0,3240.0,1754,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
673200020071,TROLLY PLATFORM,2.0,3000.0,1815,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
861601000014,MONITOR MODULE ADDRESSABLE RE- 717 MM,1.0,3000.0,898,SSE/SRM/TVC057253-S AND T-SR,Railway_Operations,TVC,Thiruvananthapuram,2026-03-31,12.5.0
