PL_Code,Description,Current_Stock,Inventory_Value,Days_Since_Movement,Inventory_Aging_Class,Depot
570109140030,"UPS 3 KVA (On line) at least 1 hour battery back up in full load condition with 70 Ah, 6 n....",26.0,1274000.0,207.0,Slow Moving,SSET/SRM/PER027029-S AND T-SR
527900045915,"Four Channel Digital Power Amplifier, 1200W@ 4 Ohms  Crown#NCDI4X12BL-U-EU for  R RAMA CHA....",5.0,1227573.75,353.0,Slow Moving,SSET/SRM/PER027029-S AND T-SR
569024460092,"Polyolefin cable channel of size width 240/340 mm, height 155/230 mm for Redevelopment of ....",370.0,1185110.0,439.0,Very Slow Moving,SSET/SRM/PER027029-S AND T-SR
539821491412,Daisy chain junction box for running on OFC and Ethernet copper FOR SS RAIL WORK AT JTJ S....,143.0,1100899.8,649.0,Very Slow Moving,SSET/SRM/PER027029-S AND T-SR
509000166232,PUNCOM E&M INTERFACE Card,39.0,1078191.54,313.0,Slow Moving,SSET/SRM/PER027029-S AND T-SR
501800242869,30 Watt Paging Horn Speaker Model no JBL CCS- H30,100.0,1000000.0,411.0,Very Slow Moving,SSET/SRM/PER027029-S AND T-SR
527900045903,"Four Channel Digital Power Amplifier, 1200W@ 4 Ohms Crown#NCDI4X12BL-U-EU FOR SURYA ELECTR....",4.0,982059.0,545.0,Very Slow Moving,SSET/SRM/PER027029-S AND T-SR
539811950410,Central Data Controller Unit (CDC) along with CDS conforming to system requirement FOR SS....,2.0,947000.72,653.0,Very Slow Moving,SSET/SRM/PER027029-S AND T-SR
539813370160,Telephone cable PIJF UG 100 pair 0.63mm as per TEC specification. GR/CUG- 01/03 AUG 2003 ....,1309.0,926772.0,198.0,Slow Moving,SSET/SRM/PER027029-S AND T-SR
501800243291,"30 Watt Paging Horn Speaker Model no JBL CCS- H30 FOR SS RAIL WORK AT PER,ABU,TRL STN",112.0,891423.68,424.0,Very Slow Moving,SSET/SRM/PER027029-S AND T-SR
521100050200,"Manageable Layer-2 Switches consisting of 24 x 10/100/1000 BASE-T Non-PoE ports, 4 x 10G S....",20.0,853140.0,354.0,Slow Moving,SSET/SRM/PER027029-S AND T-SR
527900510650,Single line Double face Train Arrival/Departure display board as per RDSO Specification N....,4.0,848824.0,545.0,Very Slow Moving,SSET/SRM/PER027029-S AND T-SR
520508600163,All-Weather Compact 2-Way Coaxial Loudspeaker with 6.5 LF JBL AWC62 FOR SS RAIL WORK AT PE....,16.0,801699.52,424.0,Very Slow Moving,SSET/SRM/PER027029-S AND T-SR
520508600140,All-Weather Compact 2-Way Coaxial Loudspeaker JBL#AWC62 for FOB work by SRI SRINIVASA,16.0,801696.0,220.0,Slow Moving,SSET/SRM/PER027029-S AND T-SR
560403461229,Platform display controller (PDC),16.0,800000.0,411.0,Very Slow Moving,SSET/SRM/PER027029-S AND T-SR
560600018677,High Resolution Large Video Display units (55 or Higher) suitable for 24X7 working along w....,12.0,774384.0,183.0,Slow Moving,SSET/SRM/PER027029-S AND T-SR
