PL_Code,Description,Current_Stock,Unit,Unit_Cost,Inventory_Value,Last_Receipt_Date,Last_Issue_Date,Days_Since_Movement,Inventory_Aging_Class,Movement_Status,Inventory_Value_Band,Depot,Operational_ABC
509041001511,Solar Panels for Signalling purpose 12V/35W/70W/80W,0.0,Nos.,2500.0,0.0,21-10-2021,14-11-2022,1301,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
567900801023,SURGE PROTECTION DEVICE,0.0,Nos.,1500.0,0.0,21-10-2021,,1690,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
420296880041,SWITCH CHANGE OVER 63A(CS 292),3.0,Nos.,75.0,225.0,15-12-2022,,1270,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
50232319,MAGNETIC TELEPHONE WITH ELECTRO DYNAMIC TRANDUCERS CONFIRMING TO RDSO SPECN.NO.IRS-TC-36/9....,269.0,Nos.,5109.82,1374540.64,21-05-2026,27-03-2026,17,Active,Active,Rs 10 Lakh - 1 Crore,SSE/S/SRM/TPJ077355-S AND T-SR,B
56509376,ARA TERMINAL BLOCK (SMALL) M6 PBT MAKE TO DRG  NO.SA.23741A/ALT-4 AND TO SPECN.IRS.S.75/91....,19.0,Nos.,50.59,961.29,28-05-2025,10-07-2025,332,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
56509388,TERMINAL BLOCK   MADE OF PBT 60MM TO RDSO DRG NO:SA23745 (ALT-5)TO SPECN IRS : S-75/2006 A....,0.0,Nos.,71.75,0.0,12-03-2026,14-03-2026,85,Active,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
567908384917,ARA/PBT FUSE BLOCK,0.0,Nos.,80.0,0.0,17-07-2024,23-07-2024,684,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
539843720010,TLD Box,25.0,Pairs,1569.0,39225.0,10-02-2026,27-03-2026,72,Active,Active,"Rs 10,000 - 1 Lakh",SSE/S/SRM/TPJ077355-S AND T-SR,C
465100010014,ANGLE 9037,0.0,Nos.,15.0,0.0,21-10-2021,04-07-2022,1434,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
565000090130,B type CHOKE,17.0,Nos.,600.0,10200.0,12-04-2025,11-04-2026,57,Active,Active,"Rs 10,000 - 1 Lakh",SSE/S/SRM/TPJ077355-S AND T-SR,C
56985290,TRACK FEED BATTERY CHARGER TO CHARGE ONE OR TWO OR THREE OR FOUR CELLS OF 40AH LEAD ACID C....,41.0,Nos.,10303.11,422427.35,27-02-2026,27-04-2026,41,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/TPJ077355-S AND T-SR,B
565099690019,Track feed Resistance 30 ohms,12.0,Nos.,236.0,2832.0,14-10-2025,11-04-2026,57,Active,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
560610510015,TRANSFORMER 230/110/500VA,3.0,Nos.,1500.0,4500.0,23-11-2021,26-06-2023,1077,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
565172850186,Voltage Stabilizer 0.5 KVA,4.0,Nos.,2000.0,8000.0,21-10-2021,,1690,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
40981381,WIRE PVC COPPER 16/.2MMBLAC,0.0,MTR,6.37,0.0,12-12-2023,30-12-2024,524,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
567916620023,Cable PVC WIRE COIL 3/0.75 SQ.MM (3/20mm),53.0,Nos.,1919.53,101735.3,04-09-2024,05-03-2026,94,Monitor,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/TPJ077355-S AND T-SR,C
40071110,CABLE 3/0.75mm SINGLE CORE PVC INSULATED UNARMOURED RAILWAY SIGNALLING CABLE COMPRISING OF....,0.0,MTR,1770.0,0.0,09-01-2024,18-01-2024,871,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
40053982,"FLEXIBLE CORDS WITH COPPER CONDUCTOR FOR VOLTAGE UPTO AND INCLUDING 1100 VOLTS, TWIN CORE ....",0.0,MTR,6.0,0.0,28-06-2021,30-12-2024,524,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
560404661871,DC DC CONVERTER,14.0,Nos.,500.0,7000.0,21-10-2021,,1690,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
56500415,RELAY POLARISED 3 POSITION,24.0,Nos.,31799.67,763192.01,11-01-2025,02-05-2025,401,Very Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/TPJ077355-S AND T-SR,B
567912690018,SMPS BASED IPS FOR LC GATE WITH ALL ACCESSORIES  & VRLA BATTERIES ( 55+5 NOS),0.0,Nos.,1392996.0,0.0,11-09-2025,11-09-2025,269,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
562100260023,Butterfly Contact,22.0,Nos.,10.0,220.0,01-07-2021,,1802,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
56300128,LOCK ROD LUG & DETECTOR ROD LUG IN SET FOR GROUND CONNECTION. ONE SET COMPRISING OF (a) LO....,8.0,Nos.,136.0,1088.0,01-08-2022,03-06-2023,1100,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
560603310016,ISOLATION TRANSFORMER 110/110V,48.0,Nos.,2016.0,96768.0,21-10-2021,,1690,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/S/SRM/TPJ077355-S AND T-SR,C
567900488679,Battery Charger 230 V AC/ 24 V DV / 50 Amp.,1.0,Nos.,68067.0,68067.0,01-07-2021,30-03-2023,1165,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/S/SRM/TPJ077355-S AND T-SR,C
56163034,"VOLTAGE  STABILIZERS 3 KVA / 230 V SINGLE PHASE, SHELF MOUNTING, STATIC, FERRO RESONANT TY....",0.0,Nos.,30404.0,0.0,02-07-2021,09-01-2025,514,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
565172840030,4 WIRE LEASED LINE MODEM,8.0,Nos.,51.84,414.72,31-07-2024,24-12-2025,165,Monitor,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
539823791009,EMERGENCY PANEL,0.0,Nos.,365205.0,0.0,01-01-2024,07-03-2025,457,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
56985710,CONTRACTOR UNIT ASSEMBLY,13.0,Nos.,112.0,1456.0,09-12-2021,13-10-2022,1333,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
52156576,BATTERY CHARGER 230V AC 110V DC 30 AMPS SPECN.No.IRS-S-86/2000 WITH AMENDMENT - 4. OR LATE....,0.0,Nos.,66102.0,0.0,02-07-2021,12-09-2022,1364,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
560404470019,AXLE COUNTER RX COIL ( GGTRONICS ),0.0,Nos.,45736.8,0.0,06-03-2025,31-07-2025,311,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
560404462333,AXLE COUNTER TX COIL ( GGTRONICS ),9.0,Nos.,45736.8,411631.2,11-08-2025,31-07-2025,300,Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/TPJ077355-S AND T-SR,B
565000074639,Retroreflective sticker for Goods Warning Board,0.0,Nos.,3873.0,0.0,01-07-2021,03-06-2023,1100,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
469028501865,STOP BOARD W/O ANGLE,0.0,Nos.,6685.0,0.0,09-03-2024,08-04-2024,790,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
561301140010,DIODO Block Transmitter 1800Hz,1.0,Nos.,7000.0,7000.0,10-02-2026,14-02-2026,113,Monitor,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
551200010261,Ward Spring for E Type LOCKS,0.0,Nos.,12.0,0.0,09-11-2021,27-07-2024,680,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
567909680010,Tumbler Spring For E - Type Lock,0.0,Nos.,12.0,0.0,09-11-2021,17-11-2021,1663,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
56500464,APPARATUS CASE HALF GRS TYPE,14.0,Nos.,37133.0,519862.0,22-04-2026,22-04-2026,46,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/TPJ077355-S AND T-SR,B
67900197,LEAD ACID STORAGE BATTERY FOR MOTOR VEHICLES 17 PLATES DRY UNCHARGED 12 VOLTS/120 AH. CAPA....,0.0,Nos.,8274.39,0.0,15-03-2022,04-07-2022,1434,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
539863180019,ANNOUNCIATOR 12 WAY,0.0,Nos.,11328.0,0.0,13-11-2021,09-01-2023,1245,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
469056800016,BLOCK INSTRUMENT FM TYPE,0.0,Nos.,242300.0,0.0,23-01-2026,11-02-2026,116,Monitor,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
542100010079,Ordinary Crank,0.0,Nos.,10000.0,0.0,10-12-2022,03-07-2023,1070,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
727901770711,Tri Color Hand Torch Light,3.0,Nos.,580.0,1740.0,24-05-2023,24-05-2023,1110,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
56501006,PVC INSULATED CABLE FOR RAILWAY SIGNALLING HEAVY DUTY UNDER GROUND UNCREENED ARMOURED WITH....,0.0,MTR,425.76,0.0,20-03-2026,20-03-2026,79,Active,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
565100012875,Transformer Rectifier,0.0,Nos.,1500.0,0.0,20-11-2021,09-01-2025,514,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
561501060058,Secondary Cells 2V-300AH  Un Charged,15.0,Nos.,6000.0,90000.0,06-06-2026,02-02-2026,1,Active,Active,"Rs 10,000 - 1 Lakh",SSE/S/SRM/TPJ077355-S AND T-SR,C
56110029,CABLE PVC INSULATED ARMOURED UNSCREENED UNDERGROUND POWER CABLE 3C X 10 SQ.MM,3486.0,MTR,120.13,418762.49,10-02-2026,01-01-2024,117,Monitor,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/TPJ077355-S AND T-SR,B
561301160010,Bell Unit for SGE Block Instrument,0.0,Nos.,4269.0,0.0,09-12-2021,28-05-2024,740,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
567911860019,LC gate Road warning FRB Hood (3 aspects),0.0,Nos.,18108.5,0.0,30-04-2024,18-12-2025,171,Monitor,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
503526140011,LOCK EWS,0.0,Nos.,109.74,0.0,28-07-2025,27-03-2026,72,Active,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
67900197,LEAD ACID STORAGE BATTERY FOR MOTOR VEHICLES 17 PLATES DRY UNCHARGED 12 VOLTS/120 AH. CAPA....,1.0,Nos.,7898.92,7898.92,23-12-2025,28-01-2026,130,Monitor,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
460400080015,RECTIFIERS,0.0,Nos.,2500.0,0.0,11-04-2023,16-12-2023,904,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
460400090010,RECTIFIERS,0.0,Nos.,3000.0,0.0,07-04-2022,16-04-2026,52,Active,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
500600291023,Amplifier for Announcing System (LC gate),0.0,Nos.,2000.0,0.0,15-12-2022,21-07-2023,1052,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
439000051038,DIGITAL Earth Resistance Tester,0.0,Nos.,23000.0,0.0,17-07-2024,24-02-2025,468,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
570100620017,DESKTOP COMPUTER - INTEL CORE i5,0.0,Nos.,34600.0,0.0,24-10-2025,05-12-2025,184,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
560101300018,SPRING TENSION ADJUSTER FOR DOUBLE LINE BLOCK INSTRUMENT,0.0,Nos.,266.0,0.0,27-08-2022,10-06-2023,1093,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
721400940018,SINGLE ENDED SPANNER (OFF SIZES),0.0,Nos.,2606.0,0.0,27-08-2022,10-06-2023,1093,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
539809150010,IRS type high thrase point machine 220mm,0.0,Nos.,77695.0,0.0,07-09-2022,12-09-2022,1364,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
563000010445,Ground connection for 220mm stroke point machine,10.0,Set,37514.0,375140.0,02-06-2026,24-10-2025,5,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/TPJ077355-S AND T-SR,B
47200250,TRANSFORMERS 230/110V 1 KVA TO RDSO SPECIFICATION NO.RDSO/SPECN.262/1981 AND TO DRG NO 262....,0.0,Nos.,8077.61,0.0,19-03-2024,19-08-2025,292,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
56500452,BATTERY CHARGER 230V AC 110V DC 30 AMPS SPECN.No.IRS-S-86/2000 WITH AMENDMENT - 4. OR LATE....,1.0,Nos.,59981.23,59981.23,22-11-2025,11-04-2026,57,Active,Active,"Rs 10,000 - 1 Lakh",SSE/S/SRM/TPJ077355-S AND T-SR,C
509000545188,LC GATE Panel Box( OPERATING CUM INDICATION PANEL FOR LC GATE),0.0,Nos.,11351.0,0.0,20-02-2025,01-03-2025,463,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
56160100,Battery Charger 230V  AC /24V DC 40 amps. to RDSO Specn. No. IRS.S.86/2000 (Amndt.-4) or l....,0.0,Nos.,50012.99,0.0,08-05-2024,16-05-2026,22,Active,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
561300940122,Universal Fail Safe Block Instrument (UFSBI)   TLBI    PTJ,0.0,Pairs,100000.0,0.0,04-11-2022,20-02-2025,472,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
561301120011,Diodo Block Receiver 1800Hz,1.0,Nos.,7000.0,7000.0,10-02-2026,14-02-2026,113,Monitor,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
560601570011,electrical detectors,0.0,Nos.,15000.0,0.0,24-06-2023,02-02-2024,856,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
539893220032,signal knob thumb Panel Switch for panel operation 4 pole/2way or 3 way,47.0,Nos.,4317.46,202920.62,14-10-2025,14-03-2026,85,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/TPJ077355-S AND T-SR,C
560604290013,Earth leakage detector,4.0,Nos.,81420.0,325680.0,21-05-2025,24-12-2025,165,Monitor,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/TPJ077355-S AND T-SR,B
542100020012,STRAIGHT ARM CRANK 12X12,0.0,Nos.,10000.0,0.0,10-12-2022,03-07-2023,1070,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
542120120012,Straight Arm Adjustable Crank. 12X18.,0.0,Nos.,10000.0,0.0,10-12-2022,03-07-2023,1070,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
551200010017,E Type LOCKS.,302.0,Nos.,1528.1,461486.2,28-01-2026,05-06-2026,2,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/TPJ077355-S AND T-SR,B
539821020014,SIGNAL SURFACE BASE,0.0,Nos.,4470.0,0.0,10-12-2022,20-01-2023,1234,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
560603406251,SIGNAL LADDER,0.0,Nos.,4800.0,0.0,10-12-2022,17-01-2023,1237,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
539827130012,Ladder platform for CLS signal maintenance platform.,0.0,Nos.,4900.0,0.0,10-12-2022,20-01-2023,1234,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
564200060017,signal Hood,0.0,Nos.,180.0,0.0,10-12-2022,13-02-2023,1210,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
549007661110,A TYPE FOUNDATION,0.0,Nos.,5491.0,0.0,10-12-2022,19-01-2024,870,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
466419090032,M.S ROD 18 FEET,160.0,Nos.,5000.0,800000.0,23-12-2022,17-09-2024,628,Very Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/TPJ077355-S AND T-SR,B
543400010011,INSULATED ROD JOINTS,4.0,Nos.,1000.0,4000.0,10-12-2022,18-03-2025,446,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
560406770018,GG TRONICS MAKE AXLE COUNTER WITH CARDS,0.0,Set,682000.0,0.0,15-12-2022,19-05-2023,1115,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
727901190081,NI . CD Battery Charger 4.2V,0.0,Nos.,1958.8,0.0,13-12-2024,11-03-2025,453,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
560406800011,GG TRONICS MAKE AXLE COUNTER RESET BOX,2.0,Set,38709.58,77419.16,30-05-2025,19-03-2026,80,Active,Active,"Rs 10,000 - 1 Lakh",SSE/S/SRM/TPJ077355-S AND T-SR,C
509843660310,Relay box for SSDAC GG TRONICS,0.0,Set,44189.0,0.0,24-05-2023,24-05-2023,1110,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
40071110,CABLE PVC INSULATED UNARMOURED SINGLE CORE MULTI STRAND COPPER CONDUCTOR OF SIZE 1.5 SQMM ....,100.0,MTR,14.0,1400.0,31-12-2022,06-06-2023,1097,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
469030180140,BATTERY CHARGER 230/24V/20A,0.0,Nos.,10000.0,0.0,24-07-2024,16-05-2026,22,Active,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
560400252472,PD2 Card-GGTronics HASSDAC,15.0,Nos.,44851.65,672774.7,26-11-2025,29-11-2024,193,Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/TPJ077355-S AND T-SR,B
560400252733,PD1 Card-GGTronics FOR HASSDAC,15.0,Nos.,44851.65,672774.7,26-11-2025,29-11-2024,193,Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/TPJ077355-S AND T-SR,B
543400010187,SOLID JOINT 32mm (BUTT END) AS PER RDSO DRG.NO. SA 6050/M (ADV.) WITH (ALT-3).,0.0,Nos.,2000.0,0.0,27-01-2023,03-07-2023,1070,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
541500190013,T joint of 32 mm roddings,0.0,Nos.,1000.0,0.0,27-01-2023,17-09-2024,628,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
565198332830,"INVERTER 24VDC-110VAC, 500VA",0.0,Nos.,10000.0,0.0,27-01-2023,13-02-2025,479,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
563045831120,Ground connection for Electric point machine TWS 220 mm,0.0,Set,50922.0,0.0,08-01-2024,30-01-2026,128,Monitor,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
567912010019,Battery charger 110/24/15A,9.0,Nos.,40000.0,360000.0,31-07-2024,20-01-2025,503,Very Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/TPJ077355-S AND T-SR,B
56980759,RELAY QL1 8F/6B PLUG IN TYPE,3.0,Nos.,9569.39,28708.17,12-03-2026,16-04-2026,52,Active,Active,"Rs 10,000 - 1 Lakh",SSE/S/SRM/TPJ077355-S AND T-SR,C
561500230011,VRLA CELL 2V/200AH,0.0,Nos.,239360.0,0.0,17-07-2025,23-07-2025,319,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
559002710014,E TYPE LOCK SPRING,0.0,Set,17.45,0.0,29-04-2023,10-05-2023,1124,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
563047600010,GALVANISED GROUND CONNECTION FOR IRS POINT MACHINE.,0.0,Nos.,25120.0,0.0,10-04-2026,10-04-2026,58,Active,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
56080013,"High availability Single Section Digital Axle counter [HASSDAC] of make CEL, Model 720P[HA....",0.0,Set,772250.0,0.0,17-07-2024,09-09-2025,271,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
563047460017,GALVANIZED GROUND CONNECTION  FOR POINT MACHINE,6.0,Set,44391.0,266346.0,05-03-2026,16-05-2026,22,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/TPJ077355-S AND T-SR,B
508310190020,Supply of 24 Volt 120/130 AH VRLA BATTERY BANK As per RDSO Spec. IRS:S-93/96 (SW-9/25-A),0.0,Set,31426.56,0.0,04-07-2023,10-07-2023,1063,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
567902850013,110V DC Motors with Gear Box IP67 type 160V AC Immunity for Electric Point Machine ( IRS T....,0.0,Nos.,120027.0,0.0,25-08-2023,29-05-2025,374,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
539874770010,CABLE 60 CORE X 1SQ.MM COPPER,0.0,MTR,600.0,0.0,28-07-2023,29-07-2023,1044,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
539836410071,Supply of Epoxy Gel Coat with Hardner and Thinner. One set consists of (1) Epoxy Gel- 3Kgs....,0.0,Set,1864.4,0.0,13-12-2024,21-02-2025,471,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
565094341898,MS Box for LC Gate Switch,0.0,Nos.,419.44,0.0,15-09-2023,25-09-2023,986,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
569008650090,Supply of Digital Interface card suitable for M/s Efftronics make Data logger as per Spec:....,9.0,Nos.,15999.62,143996.58,05-02-2025,07-08-2025,304,Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/TPJ077355-S AND T-SR,C
567919140012,GDT CARD SUITABLE FOR EFFTRONICS MAKE DATALOGGER,2.0,Nos.,6836.92,13673.84,10-03-2025,14-08-2025,297,Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/S/SRM/TPJ077355-S AND T-SR,C
567919070010,64 Digital Stack Card Suitable for Efftronics make Datalogger.,6.0,Nos.,23600.0,141600.0,27-01-2025,07-08-2025,304,Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/TPJ077355-S AND T-SR,C
567919050011,Processor card suitable for Efftronics make,1.0,Nos.,47200.0,47200.0,26-02-2025,22-11-2025,197,Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/S/SRM/TPJ077355-S AND T-SR,C
567919080015,Analog Scanner Card with controller Suitable for Efftronics make Datalogger.,2.0,Nos.,29500.0,59000.0,08-08-2023,07-08-2025,304,Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/S/SRM/TPJ077355-S AND T-SR,C
567917400018,Supply of Display card suitable for Efftronics make Data loggers. Supplied material should....,3.0,Nos.,28999.68,86999.04,08-08-2023,,1034,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/S/SRM/TPJ077355-S AND T-SR,C
569008650180,Supply of Analog scanner Card with controller suitable for Efftronics make RTU as per Spec....,2.0,Nos.,23600.0,47200.0,08-08-2023,07-08-2025,304,Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/S/SRM/TPJ077355-S AND T-SR,C
539808581012,SSI PROTOCOL CONVERTER,7.0,Nos.,33925.0,237475.0,19-03-2025,14-08-2025,297,Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/TPJ077355-S AND T-SR,C
542218861476,Electrical Operated   Lifting  Barrier (EOLB)  Complete  Set .,0.0,Set,342782.75,0.0,30-04-2024,17-08-2024,659,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
91110506,Lead Wool or Yarn for Caulking as per IS:782/1978 (3rd Rev.) or latest.,0.0,Kgs.,295.65,0.0,17-08-2023,29-09-2023,982,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
759098202799,PLB HDPE Pipe Size:40/33mm  with required  accessories as per latest RDSO Spec. No.RDSO/S....,0.0,MTR,43.26,0.0,22-08-2023,09-11-2023,941,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
563048270017,110VDC Motors with gear box IP 67 type (Complete motor should be water proofed) 400 V AC I....,22.0,Nos.,97202.32,2138451.0,02-06-2026,20-04-2026,5,Active,Active,Rs 10 Lakh - 1 Crore,SSE/S/SRM/TPJ077355-S AND T-SR,A
56450308,"RELAY PLUG IN TYPE STYLE AC LED"" ALL ASPECT, AC LAMP PROVING RELAY UNIT WITH IN-BUILT CURR....",0.0,Nos.,3791.06,0.0,28-07-2025,16-04-2026,52,Active,Active,"< Rs 10,000",SSE/S/SRM/TPJ077355-S AND T-SR,C
