PL_Code,Description,Current_Stock,Inventory_Value,Days_Since_Movement,Inventory_Aging_Class,Depot
539823790017,EMERGENCY PANEL,2.0,730410.0,1866,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
56500026,APPRATUS CASE GRS TYPE FULL SIZE,7.0,425558.0,891,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
539800829471,T NETWORKING for RTU,6.0,258000.0,1413,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
561501060058,Secondary Cells 2V-300AH  Un Charged,28.0,255144.96,893,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
569008650210,Analog Card without controller suitable for Efftronics make RTU,10.0,236000.0,949,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
569002490397,DC DC CONVERTER 12-28 V /5A SUITABLE FOR AMARA RAJA MAKE,10.0,236000.0,821,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
564601020020,Mother Board suitable for EFFTRONICS make RTU,3.0,194700.0,949,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
567918610010,100-150V/1A DC-DC CONVERTERS SUITABLE FOR M/s. AMARA RAJA MAKE IPS SYSTEMS AND CONFORMING ....,5.0,116230.0,806,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
567918670017,40-100 V /1A DC-DC CONVERTER MODULE FOR AMARA RAJA MAKE IPS.,5.0,103250.0,803,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
570124310016,UPS 3 KVA,2.0,100580.0,1473,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
567918970025,IPS-Automatic Voltage Regulator Module-CVT 3.0 KVA suitable for AMARA RAJA IPS,1.0,100300.0,806,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
539824850010,IPS BATTERY CHARGER MONITOR SMS ALERT,7.0,97769.0,1455,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
56163034,"VOLTAGE  STABILIZERS 3 KVA / 230 V SINGLE PHASE, SHELF MOUNTING, STATIC, FERRO RESONANT TY....",3.0,91599.91,989,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
567918630019,2 KVA AVR Part No: 43200003636 suitable for M/S Amararaja Make IPS conforming to RDSOSpec:....,1.0,88500.0,799,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
567918710027,DC-DC Converters 12-28V/1A  SUITABLE FOR AMARA RAJA MAKE IPS,4.0,82600.0,806,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
539804287050,POWER SUPPLY CARD FOR EFFTRONICS MAKE RTU,7.0,76999.72,929,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
539820880019,CRANK ADJUSTABLE STRAIGHT 300 X 450 MM,32.0,73046.4,734,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
539872270010,LED LAMP FOR LOCATION,66.0,72600.0,759,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
560613240035,MODULE ISOLATION TXR 230/110/500VA  FOR IPS HBL MAKE,2.0,70139.2,815,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
539820860010,CABLE MARKER RCC,194.0,51617.97,1035,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
539874810019,RELAY QNNA1(6F/2B),7.0,41300.0,814,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
567918950014,PMB-03-06/0.1A DC-DC CONV WITH TINY Sw suitable for AMARARAJA IPS,7.0,37170.0,944,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
539875020016,LED BASED MULTI LAMP ROUTE INDICATOR,1.0,35333.92,908,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
439007570011,Handheld Digital Infrared Thermometer Single-point laser Class II,13.0,31161.0,995,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
567912780019,DC-DC CONVERTER CARD 24V-32V/10AMPS FOR HBL MAKE IPS,1.0,26833.2,856,Dead Stock,SSE/SRM/SIG/MDU087221-S AND T-SR
